Delivery_ID,Driver_ID,Timestamp,Order_Value_INR,Distance_Variance_Pct,Flag_Distance_Tampering,Flag_High_Value_Leakage,Flag_GPS_Spoofing,Total_Risk_Score,Risk_Category
DEL-10220,DRV-044,02-09-2026 08:29,2699,1.35,0,0,0,0,Low Risk
DEL-10313,DRV-044,02-09-2026 08:33,10972,3.82,0,0,0,0,Low Risk
DEL-10320,DRV-044,02-09-2026 08:41,4705,4.06,0,0,0,0,Low Risk
DEL-10358,DRV-044,02-09-2026 09:19,24123,3.45,0,0,0,0,Low Risk
DEL-10362,DRV-044,02-09-2026 09:30,13428,2.12,0,0,0,0,Low Risk
DEL-10403,DRV-044,02-09-2026 09:44,2095,2.58,0,0,0,0,Low Risk
DEL-10440,DRV-044,02-09-2026 09:48,18294,1.72,0,0,0,0,Low Risk
DEL-10515,DRV-044,02-09-2026 10:04,2005,1.03,0,0,0,0,Low Risk
DEL-10549,DRV-044,02-09-2026 10:08,7984,1.15,0,0,0,0,Low Risk
DEL-10569,DRV-044,02-09-2026 10:14,23591,1.92,0,0,0,0,Low Risk
DEL-10656,DRV-044,02-09-2026 10:41,1334,4.92,0,0,0,0,Low Risk
DEL-10727,DRV-044,02-09-2026 11:05,23778,3.12,0,0,0,0,Low Risk
DEL-10815,DRV-044,02-09-2026 11:25,7174,1.75,0,0,0,0,Low Risk
DEL-10893,DRV-044,02-09-2026 11:33,11086,4,0,0,0,0,Low Risk
DEL-10899,DRV-044,02-09-2026 11:46,20984,2.43,0,0,0,0,Low Risk
DEL-10938,DRV-044,02-09-2026 11:58,13373,1.88,0,0,0,0,Low Risk
DEL-10964,DRV-044,02-09-2026 12:26,20997,2.69,0,0,0,0,Low Risk
DEL-10064,DRV-045,02-09-2026 08:07,18377,3.36,0,0,0,0,Low Risk
DEL-10070,DRV-045,02-09-2026 08:13,1768,1.64,0,0,0,0,Low Risk
DEL-10090,DRV-045,02-09-2026 08:17,2145,4.7,0,0,0,0,Low Risk
DEL-10097,DRV-045,02-09-2026 08:31,7510,2.56,0,0,0,0,Low Risk
DEL-10172,DRV-045,02-09-2026 08:34,3131,4.8,0,0,0,0,Low Risk
DEL-10217,DRV-045,02-09-2026 08:40,21953,2.84,0,0,0,0,Low Risk
DEL-10269,DRV-045,02-09-2026 08:54,5924,1.15,0,0,0,0,Low Risk
DEL-10365,DRV-045,02-09-2026 08:56,4079,1.95,0,0,0,0,Low Risk
DEL-10381,DRV-045,02-09-2026 09:04,22382,2.19,0,0,0,0,Low Risk
DEL-10470,DRV-045,02-09-2026 09:19,1704,1.45,0,0,0,0,Low Risk
DEL-10491,DRV-045,02-09-2026 09:21,6176,2.98,0,0,0,0,Low Risk
DEL-10512,DRV-045,02-09-2026 09:27,2575,1.92,0,0,0,0,Low Risk
DEL-10636,DRV-045,02-09-2026 10:01,7969,4.93,0,0,0,0,Low Risk
DEL-10725,DRV-045,02-09-2026 10:04,17286,3.87,0,0,0,0,Low Risk
DEL-10733,DRV-045,02-09-2026 10:18,7184,2.45,0,0,0,0,Low Risk
DEL-10818,DRV-045,02-09-2026 10:29,3785,4.15,0,0,0,0,Low Risk
DEL-10873,DRV-045,02-09-2026 10:37,19860,3.56,0,0,0,0,Low Risk
DEL-10921,DRV-045,02-09-2026 10:41,3911,3.23,0,0,0,0,Low Risk
DEL-10933,DRV-045,02-09-2026 10:53,3624,1.11,0,0,0,0,Low Risk
DEL-10954,DRV-045,02-09-2026 11:02,2239,1.26,0,0,0,0,Low Risk
DEL-10974,DRV-045,02-09-2026 11:05,4893,3.86,0,0,0,0,Low Risk
DEL-10060,DRV-046,02-09-2026 08:14,23027,3.06,0,0,0,0,Low Risk
DEL-10112,DRV-046,02-09-2026 08:28,19901,1.47,0,0,0,0,Low Risk
DEL-10239,DRV-046,02-09-2026 08:36,18808,1.3,0,0,0,0,Low Risk
DEL-10318,DRV-046,02-09-2026 08:52,17725,4.3,0,0,0,0,Low Risk
DEL-10332,DRV-046,02-09-2026 09:04,11817,4.1,0,0,0,0,Low Risk
DEL-10442,DRV-046,02-09-2026 09:07,3021,3.25,0,0,0,0,Low Risk
DEL-10483,DRV-046,02-09-2026 09:16,9620,3.35,0,0,0,0,Low Risk
DEL-10520,DRV-046,02-09-2026 09:29,7493,1.42,0,0,0,0,Low Risk
DEL-10594,DRV-046,02-09-2026 09:35,4134,4.83,0,0,0,0,Low Risk
DEL-10679,DRV-046,02-09-2026 09:38,1724,4.12,0,0,0,0,Low Risk
DEL-10990,DRV-046,02-09-2026 09:40,17266,2.53,0,0,0,0,Low Risk
DEL-10047,DRV-047,02-09-2026 08:03,18711,1.61,0,0,0,0,Low Risk
DEL-10200,DRV-047,02-09-2026 08:17,14094,4.31,0,0,0,0,Low Risk
DEL-10326,DRV-047,02-09-2026 08:30,11563,4.3,0,0,0,0,Low Risk
DEL-10350,DRV-047,02-09-2026 08:36,21119,2.05,0,0,0,0,Low Risk
DEL-10401,DRV-047,02-09-2026 08:50,1555,3.47,0,0,0,0,Low Risk
DEL-10405,DRV-047,02-09-2026 08:59,19422,1.92,0,0,0,0,Low Risk
DEL-10420,DRV-047,02-09-2026 09:01,10993,2.22,0,0,0,0,Low Risk
DEL-10426,DRV-047,02-09-2026 09:10,6530,3.08,0,0,0,0,Low Risk
DEL-10431,DRV-047,02-09-2026 09:14,9894,4.18,0,0,0,0,Low Risk
DEL-10476,DRV-047,02-09-2026 09:26,10720,4.07,0,0,0,0,Low Risk
DEL-10599,DRV-047,02-09-2026 09:38,23503,4.85,0,0,0,0,Low Risk
DEL-10704,DRV-047,02-09-2026 09:40,11829,1.57,0,0,0,0,Low Risk
DEL-10765,DRV-047,02-09-2026 09:42,865,1.5,0,0,0,0,Low Risk
DEL-10800,DRV-047,02-09-2026 09:54,9788,2.8,0,0,0,0,Low Risk
DEL-10829,DRV-047,02-09-2026 10:02,19601,4.83,0,0,0,0,Low Risk
DEL-10852,DRV-047,02-09-2026 10:08,8226,4.4,0,0,0,0,Low Risk
DEL-10917,DRV-047,02-09-2026 10:12,10458,4.7,0,0,0,0,Low Risk
DEL-10932,DRV-047,02-09-2026 10:25,16311,4.32,0,0,0,0,Low Risk
DEL-10948,DRV-047,02-09-2026 10:32,4182,1.98,0,0,0,0,Low Risk
DEL-10002,DRV-048,02-09-2026 08:11,24770,3.39,0,0,0,0,Low Risk
DEL-10127,DRV-048,02-09-2026 08:13,12028,2.09,0,0,0,0,Low Risk
DEL-10186,DRV-048,02-09-2026 08:23,9878,1.92,0,0,0,0,Low Risk
DEL-10240,DRV-048,02-09-2026 08:36,1114,4.44,0,0,0,0,Low Risk
DEL-10291,DRV-048,02-09-2026 08:50,4871,3.19,0,0,0,0,Low Risk
DEL-10364,DRV-048,02-09-2026 08:59,7121,4.75,0,0,0,0,Low Risk
DEL-10444,DRV-048,02-09-2026 09:08,23087,3.01,0,0,0,0,Low Risk
DEL-10482,DRV-048,02-09-2026 09:16,6965,2.53,0,0,0,0,Low Risk
DEL-10543,DRV-048,02-09-2026 09:24,6255,3.85,0,0,0,0,Low Risk
DEL-10602,DRV-048,02-09-2026 10:06,11864,3.63,0,0,0,0,Low Risk
DEL-10661,DRV-048,02-09-2026 10:20,18818,3.55,0,0,0,0,Low Risk
DEL-10839,DRV-048,02-09-2026 10:37,6731,1.93,0,0,0,0,Low Risk
DEL-10866,DRV-048,02-09-2026 10:47,3123,2.59,0,0,0,0,Low Risk
DEL-10882,DRV-048,02-09-2026 10:52,9308,4.41,0,0,0,0,Low Risk
DEL-10943,DRV-048,02-09-2026 10:54,8440,4.11,0,0,0,0,Low Risk
DEL-10025,DRV-049,02-09-2026 08:13,3986,4.33,0,0,0,0,Low Risk
DEL-10030,DRV-049,02-09-2026 08:28,4620,4.77,0,0,0,0,Low Risk
DEL-10032,DRV-049,02-09-2026 08:42,7091,2.62,0,0,0,0,Low Risk
DEL-10044,DRV-049,02-09-2026 08:51,5949,2.92,0,0,0,0,Low Risk
DEL-10206,DRV-049,02-09-2026 09:05,19714,2.34,0,0,0,0,Low Risk
DEL-10249,DRV-049,02-09-2026 09:22,22819,4.5,0,0,0,0,Low Risk
DEL-10276,DRV-049,02-09-2026 09:29,15223,4.44,0,0,0,0,Low Risk
DEL-10308,DRV-049,02-09-2026 09:41,5011,2.44,0,0,0,0,Low Risk
DEL-10399,DRV-049,02-09-2026 09:47,10276,2.8,0,0,0,0,Low Risk
DEL-10410,DRV-049,02-09-2026 09:55,8396,4.46,0,0,0,0,Low Risk
DEL-10625,DRV-049,02-09-2026 10:09,5977,1.47,0,0,0,0,Low Risk
DEL-10655,DRV-049,02-09-2026 10:21,2360,3.59,0,0,0,0,Low Risk
DEL-10748,DRV-049,02-09-2026 10:31,788,2.8,0,0,0,0,Low Risk
DEL-10844,DRV-049,02-09-2026 10:41,9683,4.02,0,0,0,0,Low Risk
DEL-10889,DRV-049,02-09-2026 10:56,2336,1.31,0,0,0,0,Low Risk
DEL-10015,DRV-050,02-09-2026 08:07,1551,1.94,0,0,0,0,Low Risk
DEL-10099,DRV-050,02-09-2026 08:25,23290,2.89,0,0,0,0,Low Risk
DEL-10113,DRV-050,02-09-2026 08:34,22921,4.16,0,0,0,0,Low Risk
DEL-10167,DRV-050,02-09-2026 08:48,10926,3.86,0,0,0,0,Low Risk
DEL-10245,DRV-050,02-09-2026 09:02,17227,3.1,0,0,0,0,Low Risk
DEL-10296,DRV-050,02-09-2026 09:25,21987,1.57,0,0,0,0,Low Risk
DEL-10328,DRV-050,02-09-2026 09:29,20754,3.03,0,0,0,0,Low Risk
DEL-10355,DRV-050,02-09-2026 09:39,15953,3.8,0,0,0,0,Low Risk
DEL-10370,DRV-050,02-09-2026 09:41,19313,4.81,0,0,0,0,Low Risk
DEL-10395,DRV-050,02-09-2026 09:49,21521,2.52,0,0,0,0,Low Risk
DEL-10555,DRV-050,02-09-2026 10:12,11224,1.06,0,0,0,0,Low Risk
DEL-10585,DRV-050,02-09-2026 10:25,15956,4.1,0,0,0,0,Low Risk
DEL-10600,DRV-050,02-09-2026 10:33,1561,4.71,0,0,0,0,Low Risk
DEL-10648,DRV-050,02-09-2026 10:36,16035,3.44,0,0,0,0,Low Risk
DEL-10700,DRV-050,02-09-2026 10:48,1444,2.94,0,0,0,0,Low Risk
DEL-10827,DRV-050,02-09-2026 11:01,22443,3.38,0,0,0,0,Low Risk
DEL-10878,DRV-050,02-09-2026 11:08,10098,4.14,0,0,0,0,Low Risk
DEL-10891,DRV-050,02-09-2026 11:17,13109,3.98,0,0,0,0,Low Risk
DEL-10968,DRV-050,02-09-2026 11:32,19008,1.33,0,0,0,0,Low Risk
