Delivery_ID,Driver_ID,Timestamp,Order_Value_INR,Distance_Variance_Pct,Flag_Distance_Tampering,Flag_High_Value_Leakage,Flag_GPS_Spoofing,Total_Risk_Score,Risk_Category
DEL-10644,DRV-039,"2026-09-02 09:41:00",16051,2.43,0,0,0,0,"Low Risk"
DEL-10743,DRV-039,"2026-09-02 09:54:00",20992,3.05,0,0,0,0,"Low Risk"
DEL-10778,DRV-039,"2026-09-02 10:09:00",9695,1.95,0,0,0,0,"Low Risk"
DEL-10805,DRV-039,"2026-09-02 10:16:00",16093,4.59,0,0,0,0,"Low Risk"
DEL-10807,DRV-039,"2026-09-02 10:18:00",539,3.11,0,0,0,0,"Low Risk"
DEL-10825,DRV-039,"2026-09-02 10:36:00",23386,3.74,0,0,0,0,"Low Risk"
DEL-10927,DRV-039,"2026-09-02 11:05:00",4926,2.29,0,0,0,0,"Low Risk"
DEL-10009,DRV-040,"2026-09-02 08:02:00",12350,3.82,0,0,0,0,"Low Risk"
DEL-10055,DRV-040,"2026-09-02 08:06:00",3776,3,0,0,0,0,"Low Risk"
DEL-10201,DRV-040,"2026-09-02 08:23:00",9666,1.83,0,0,0,0,"Low Risk"
DEL-10258,DRV-040,"2026-09-02 08:32:00",12717,2.74,0,0,0,0,"Low Risk"
DEL-10285,DRV-040,"2026-09-02 08:38:00",4132,3.51,0,0,0,0,"Low Risk"
DEL-10335,DRV-040,"2026-09-02 08:47:00",5733,1.79,0,0,0,0,"Low Risk"
DEL-10343,DRV-040,"2026-09-02 09:00:00",4393,2.58,0,0,0,0,"Low Risk"
DEL-10433,DRV-040,"2026-09-02 09:24:00",12114,1.27,0,0,0,0,"Low Risk"
DEL-10449,DRV-040,"2026-09-02 09:29:00",8575,1.36,0,0,0,0,"Low Risk"
DEL-10486,DRV-040,"2026-09-02 09:37:00",4243,4.37,0,0,0,0,"Low Risk"
DEL-10502,DRV-040,"2026-09-02 10:02:00",5938,4.15,0,0,0,0,"Low Risk"
DEL-10601,DRV-040,"2026-09-02 10:10:00",19031,1.54,0,0,0,0,"Low Risk"
DEL-10680,DRV-040,"2026-09-02 10:19:00",2071,3.65,0,0,0,0,"Low Risk"
DEL-10717,DRV-040,"2026-09-02 10:25:00",4456,2.75,0,0,0,0,"Low Risk"
DEL-10784,DRV-040,"2026-09-02 10:29:00",17347,1.64,0,0,0,0,"Low Risk"
DEL-10841,DRV-040,"2026-09-02 10:39:00",3995,3.74,0,0,0,0,"Low Risk"
DEL-10862,DRV-040,"2026-09-02 10:54:00",2837,2.36,0,0,0,0,"Low Risk"
DEL-10908,DRV-040,"2026-09-02 11:02:00",20822,3.88,0,0,0,0,"Low Risk"
DEL-10949,DRV-040,"2026-09-02 11:04:00",9926,3.76,0,0,0,0,"Low Risk"
DEL-10952,DRV-040,"2026-09-02 11:10:00",5131,2.49,0,0,0,0,"Low Risk"
DEL-10014,DRV-041,"2026-09-02 08:17:00",7696,4.4,0,0,0,0,"Low Risk"
DEL-10136,DRV-041,"2026-09-02 08:29:00",5471,1.35,0,0,0,0,"Low Risk"
DEL-10158,DRV-041,"2026-09-02 08:36:00",8341,2.23,0,0,0,0,"Low Risk"
DEL-10173,DRV-041,"2026-09-02 08:46:00",16489,3.48,0,0,0,0,"Low Risk"
DEL-10188,DRV-041,"2026-09-02 08:58:00",10623,3.31,0,0,0,0,"Low Risk"
DEL-10250,DRV-041,"2026-09-02 09:00:00",14910,2.71,0,0,0,0,"Low Risk"
DEL-10304,DRV-041,"2026-09-02 09:03:00",17312,4.82,0,0,0,0,"Low Risk"
DEL-10329,DRV-041,"2026-09-02 09:13:00",21534,2.02,0,0,0,0,"Low Risk"
DEL-10377,DRV-041,"2026-09-02 09:25:00",14514,1.33,0,0,0,0,"Low Risk"
DEL-10428,DRV-041,"2026-09-02 09:32:00",23672,1.85,0,0,0,0,"Low Risk"
DEL-10519,DRV-041,"2026-09-02 09:47:00",23419,3.68,0,0,0,0,"Low Risk"
DEL-10540,DRV-041,"2026-09-02 09:55:00",21793,2.26,0,0,0,0,"Low Risk"
DEL-10627,DRV-041,"2026-09-02 10:06:00",19998,4.72,0,0,0,0,"Low Risk"
DEL-10643,DRV-041,"2026-09-02 10:18:00",22820,2.48,0,0,0,0,"Low Risk"
DEL-10659,DRV-041,"2026-09-02 10:33:00",22515,4.4,0,0,0,0,"Low Risk"
DEL-10668,DRV-041,"2026-09-02 10:39:00",10769,1.01,0,0,0,0,"Low Risk"
DEL-10683,DRV-041,"2026-09-02 10:46:00",14291,3.39,0,0,0,0,"Low Risk"
DEL-10779,DRV-041,"2026-09-02 10:58:00",2970,4.08,0,0,0,0,"Low Risk"
DEL-10820,DRV-041,"2026-09-02 11:12:00",3484,4.55,0,0,0,0,"Low Risk"
DEL-10874,DRV-041,"2026-09-02 11:21:00",14753,4.64,0,0,0,0,"Low Risk"
DEL-10936,DRV-041,"2026-09-02 11:33:00",10487,2.3,0,0,0,0,"Low Risk"
DEL-10040,DRV-042,"2026-09-02 08:11:00",13693,4.18,0,0,0,0,"Low Risk"
DEL-10150,DRV-042,"2026-09-02 08:19:00",9614,3.51,0,0,0,0,"Low Risk"
DEL-10171,DRV-042,"2026-09-02 08:28:00",2951,2.37,0,0,0,0,"Low Risk"
DEL-10203,DRV-042,"2026-09-02 08:42:00",13546,4.87,0,0,0,0,"Low Risk"
DEL-10248,DRV-042,"2026-09-02 08:54:00",21076,4.12,0,0,0,0,"Low Risk"
DEL-10280,DRV-042,"2026-09-02 09:07:00",5285,2.17,0,0,0,0,"Low Risk"
DEL-10292,DRV-042,"2026-09-02 09:12:00",22935,3.46,0,0,0,0,"Low Risk"
DEL-10309,DRV-042,"2026-09-02 09:25:00",4217,3.02,0,0,0,0,"Low Risk"
DEL-10351,DRV-042,"2026-09-02 09:48:00",19455,3.9,0,0,0,0,"Low Risk"
DEL-10425,DRV-042,"2026-09-02 10:17:00",15600,1.66,0,0,0,0,"Low Risk"
DEL-10576,DRV-042,"2026-09-02 10:36:00",4720,1.48,0,0,0,0,"Low Risk"
DEL-10691,DRV-042,"2026-09-02 10:49:00",10200,1.11,0,0,0,0,"Low Risk"
DEL-10702,DRV-042,"2026-09-02 11:00:00",23587,4.88,0,0,0,0,"Low Risk"
DEL-10749,DRV-042,"2026-09-02 11:10:00",20853,3.71,0,0,0,0,"Low Risk"
DEL-10760,DRV-042,"2026-09-02 11:12:00",2572,3.81,0,0,0,0,"Low Risk"
DEL-10768,DRV-042,"2026-09-02 11:24:00",5167,1.86,0,0,0,0,"Low Risk"
DEL-10776,DRV-042,"2026-09-02 11:26:00",12279,4.52,0,0,0,0,"Low Risk"
DEL-10859,DRV-042,"2026-09-02 11:41:00",6219,2.33,0,0,0,0,"Low Risk"
DEL-10956,DRV-042,"2026-09-02 11:44:00",12974,4.56,0,0,0,0,"Low Risk"
DEL-10985,DRV-042,"2026-09-02 11:46:00",24179,1.67,0,0,0,0,"Low Risk"
DEL-10033,DRV-043,"2026-09-02 08:08:00",14855,1.5,0,0,0,0,"Low Risk"
DEL-10081,DRV-043,"2026-09-02 08:21:00",22694,3.44,0,0,0,0,"Low Risk"
DEL-10109,DRV-043,"2026-09-02 08:36:00",7642,4.1,0,0,0,0,"Low Risk"
DEL-10152,DRV-043,"2026-09-02 08:45:00",5769,3.68,0,0,0,0,"Low Risk"
DEL-10185,DRV-043,"2026-09-02 08:52:00",765,4.69,0,0,0,0,"Low Risk"
DEL-10261,DRV-043,"2026-09-02 09:16:00",20249,1.35,0,0,0,0,"Low Risk"
DEL-10262,DRV-043,"2026-09-02 09:22:00",11962,1.63,0,0,0,0,"Low Risk"
DEL-10485,DRV-043,"2026-09-02 09:42:00",17792,3.39,0,0,0,0,"Low Risk"
DEL-10652,DRV-043,"2026-09-02 09:45:00",12762,2.17,0,0,0,0,"Low Risk"
DEL-10660,DRV-043,"2026-09-02 09:47:00",6435,2.89,0,0,0,0,"Low Risk"
DEL-10703,DRV-043,"2026-09-02 09:58:00",17509,2.73,0,0,0,0,"Low Risk"
DEL-10763,DRV-043,"2026-09-02 10:10:00",5622,1.26,0,0,0,0,"Low Risk"
DEL-10774,DRV-043,"2026-09-02 10:25:00",19642,4.26,0,0,0,0,"Low Risk"
DEL-10842,DRV-043,"2026-09-02 10:30:00",717,4.44,0,0,0,0,"Low Risk"
DEL-10871,DRV-043,"2026-09-02 10:41:00",11156,4.88,0,0,0,0,"Low Risk"
DEL-10909,DRV-043,"2026-09-02 10:53:00",13197,4.08,0,0,0,0,"Low Risk"
DEL-10953,DRV-043,"2026-09-02 10:56:00",8870,2.18,0,0,0,0,"Low Risk"
DEL-10999,DRV-043,"2026-09-02 11:12:00",20268,4.67,0,0,0,0,"Low Risk"
DEL-10149,DRV-044,"2026-09-02 08:03:00",19382,2.89,0,0,0,0,"Low Risk"
DEL-10181,DRV-044,"2026-09-02 08:18:00",2920,4.92,0,0,0,0,"Low Risk"
DEL-10220,DRV-044,"2026-09-02 08:29:00",2699,1.35,0,0,0,0,"Low Risk"
DEL-10313,DRV-044,"2026-09-02 08:33:00",10972,3.82,0,0,0,0,"Low Risk"
DEL-10320,DRV-044,"2026-09-02 08:41:00",4705,4.06,0,0,0,0,"Low Risk"
DEL-10358,DRV-044,"2026-09-02 09:19:00",24123,3.45,0,0,0,0,"Low Risk"
DEL-10362,DRV-044,"2026-09-02 09:30:00",13428,2.12,0,0,0,0,"Low Risk"
DEL-10403,DRV-044,"2026-09-02 09:44:00",2095,2.58,0,0,0,0,"Low Risk"
DEL-10440,DRV-044,"2026-09-02 09:48:00",18294,1.72,0,0,0,0,"Low Risk"
DEL-10515,DRV-044,"2026-09-02 10:04:00",2005,1.03,0,0,0,0,"Low Risk"
DEL-10549,DRV-044,"2026-09-02 10:08:00",7984,1.15,0,0,0,0,"Low Risk"
DEL-10569,DRV-044,"2026-09-02 10:14:00",23591,1.92,0,0,0,0,"Low Risk"
DEL-10656,DRV-044,"2026-09-02 10:41:00",1334,4.92,0,0,0,0,"Low Risk"
DEL-10727,DRV-044,"2026-09-02 11:05:00",23778,3.12,0,0,0,0,"Low Risk"
DEL-10815,DRV-044,"2026-09-02 11:25:00",7174,1.75,0,0,0,0,"Low Risk"
DEL-10893,DRV-044,"2026-09-02 11:33:00",11086,4,0,0,0,0,"Low Risk"
DEL-10899,DRV-044,"2026-09-02 11:46:00",20984,2.43,0,0,0,0,"Low Risk"
DEL-10938,DRV-044,"2026-09-02 11:58:00",13373,1.88,0,0,0,0,"Low Risk"
DEL-10964,DRV-044,"2026-09-02 12:26:00",20997,2.69,0,0,0,0,"Low Risk"
DEL-10064,DRV-045,"2026-09-02 08:07:00",18377,3.36,0,0,0,0,"Low Risk"
DEL-10070,DRV-045,"2026-09-02 08:13:00",1768,1.64,0,0,0,0,"Low Risk"
DEL-10090,DRV-045,"2026-09-02 08:17:00",2145,4.7,0,0,0,0,"Low Risk"
DEL-10097,DRV-045,"2026-09-02 08:31:00",7510,2.56,0,0,0,0,"Low Risk"
DEL-10172,DRV-045,"2026-09-02 08:34:00",3131,4.8,0,0,0,0,"Low Risk"
DEL-10217,DRV-045,"2026-09-02 08:40:00",21953,2.84,0,0,0,0,"Low Risk"
DEL-10269,DRV-045,"2026-09-02 08:54:00",5924,1.15,0,0,0,0,"Low Risk"
DEL-10365,DRV-045,"2026-09-02 08:56:00",4079,1.95,0,0,0,0,"Low Risk"
DEL-10381,DRV-045,"2026-09-02 09:04:00",22382,2.19,0,0,0,0,"Low Risk"
DEL-10470,DRV-045,"2026-09-02 09:19:00",1704,1.45,0,0,0,0,"Low Risk"
DEL-10491,DRV-045,"2026-09-02 09:21:00",6176,2.98,0,0,0,0,"Low Risk"
DEL-10512,DRV-045,"2026-09-02 09:27:00",2575,1.92,0,0,0,0,"Low Risk"
DEL-10636,DRV-045,"2026-09-02 10:01:00",7969,4.93,0,0,0,0,"Low Risk"
DEL-10725,DRV-045,"2026-09-02 10:04:00",17286,3.87,0,0,0,0,"Low Risk"
DEL-10733,DRV-045,"2026-09-02 10:18:00",7184,2.45,0,0,0,0,"Low Risk"
DEL-10818,DRV-045,"2026-09-02 10:29:00",3785,4.15,0,0,0,0,"Low Risk"
DEL-10873,DRV-045,"2026-09-02 10:37:00",19860,3.56,0,0,0,0,"Low Risk"
DEL-10921,DRV-045,"2026-09-02 10:41:00",3911,3.23,0,0,0,0,"Low Risk"
DEL-10933,DRV-045,"2026-09-02 10:53:00",3624,1.11,0,0,0,0,"Low Risk"
DEL-10954,DRV-045,"2026-09-02 11:02:00",2239,1.26,0,0,0,0,"Low Risk"
DEL-10974,DRV-045,"2026-09-02 11:05:00",4893,3.86,0,0,0,0,"Low Risk"
DEL-10060,DRV-046,"2026-09-02 08:14:00",23027,3.06,0,0,0,0,"Low Risk"
DEL-10112,DRV-046,"2026-09-02 08:28:00",19901,1.47,0,0,0,0,"Low Risk"
DEL-10239,DRV-046,"2026-09-02 08:36:00",18808,1.3,0,0,0,0,"Low Risk"
DEL-10318,DRV-046,"2026-09-02 08:52:00",17725,4.3,0,0,0,0,"Low Risk"
DEL-10332,DRV-046,"2026-09-02 09:04:00",11817,4.1,0,0,0,0,"Low Risk"
DEL-10442,DRV-046,"2026-09-02 09:07:00",3021,3.25,0,0,0,0,"Low Risk"
DEL-10483,DRV-046,"2026-09-02 09:16:00",9620,3.35,0,0,0,0,"Low Risk"
DEL-10520,DRV-046,"2026-09-02 09:29:00",7493,1.42,0,0,0,0,"Low Risk"
DEL-10594,DRV-046,"2026-09-02 09:35:00",4134,4.83,0,0,0,0,"Low Risk"
DEL-10679,DRV-046,"2026-09-02 09:38:00",1724,4.12,0,0,0,0,"Low Risk"
DEL-10990,DRV-046,"2026-09-02 09:40:00",17266,2.53,0,0,0,0,"Low Risk"
DEL-10047,DRV-047,"2026-09-02 08:03:00",18711,1.61,0,0,0,0,"Low Risk"
DEL-10200,DRV-047,"2026-09-02 08:17:00",14094,4.31,0,0,0,0,"Low Risk"
DEL-10326,DRV-047,"2026-09-02 08:30:00",11563,4.3,0,0,0,0,"Low Risk"
DEL-10350,DRV-047,"2026-09-02 08:36:00",21119,2.05,0,0,0,0,"Low Risk"
DEL-10401,DRV-047,"2026-09-02 08:50:00",1555,3.47,0,0,0,0,"Low Risk"
DEL-10405,DRV-047,"2026-09-02 08:59:00",19422,1.92,0,0,0,0,"Low Risk"
DEL-10420,DRV-047,"2026-09-02 09:01:00",10993,2.22,0,0,0,0,"Low Risk"
DEL-10426,DRV-047,"2026-09-02 09:10:00",6530,3.08,0,0,0,0,"Low Risk"
DEL-10431,DRV-047,"2026-09-02 09:14:00",9894,4.18,0,0,0,0,"Low Risk"
DEL-10476,DRV-047,"2026-09-02 09:26:00",10720,4.07,0,0,0,0,"Low Risk"
DEL-10599,DRV-047,"2026-09-02 09:38:00",23503,4.85,0,0,0,0,"Low Risk"
DEL-10704,DRV-047,"2026-09-02 09:40:00",11829,1.57,0,0,0,0,"Low Risk"
DEL-10765,DRV-047,"2026-09-02 09:42:00",865,1.5,0,0,0,0,"Low Risk"
DEL-10800,DRV-047,"2026-09-02 09:54:00",9788,2.8,0,0,0,0,"Low Risk"
DEL-10829,DRV-047,"2026-09-02 10:02:00",19601,4.83,0,0,0,0,"Low Risk"
DEL-10852,DRV-047,"2026-09-02 10:08:00",8226,4.4,0,0,0,0,"Low Risk"
DEL-10917,DRV-047,"2026-09-02 10:12:00",10458,4.7,0,0,0,0,"Low Risk"
DEL-10932,DRV-047,"2026-09-02 10:25:00",16311,4.32,0,0,0,0,"Low Risk"
DEL-10948,DRV-047,"2026-09-02 10:32:00",4182,1.98,0,0,0,0,"Low Risk"
DEL-10002,DRV-048,"2026-09-02 08:11:00",24770,3.39,0,0,0,0,"Low Risk"
DEL-10127,DRV-048,"2026-09-02 08:13:00",12028,2.09,0,0,0,0,"Low Risk"
DEL-10186,DRV-048,"2026-09-02 08:23:00",9878,1.92,0,0,0,0,"Low Risk"
DEL-10240,DRV-048,"2026-09-02 08:36:00",1114,4.44,0,0,0,0,"Low Risk"
DEL-10291,DRV-048,"2026-09-02 08:50:00",4871,3.19,0,0,0,0,"Low Risk"
DEL-10364,DRV-048,"2026-09-02 08:59:00",7121,4.75,0,0,0,0,"Low Risk"
DEL-10444,DRV-048,"2026-09-02 09:08:00",23087,3.01,0,0,0,0,"Low Risk"
DEL-10482,DRV-048,"2026-09-02 09:16:00",6965,2.53,0,0,0,0,"Low Risk"
DEL-10543,DRV-048,"2026-09-02 09:24:00",6255,3.85,0,0,0,0,"Low Risk"
DEL-10602,DRV-048,"2026-09-02 10:06:00",11864,3.63,0,0,0,0,"Low Risk"
DEL-10661,DRV-048,"2026-09-02 10:20:00",18818,3.55,0,0,0,0,"Low Risk"
DEL-10839,DRV-048,"2026-09-02 10:37:00",6731,1.93,0,0,0,0,"Low Risk"
DEL-10866,DRV-048,"2026-09-02 10:47:00",3123,2.59,0,0,0,0,"Low Risk"
DEL-10882,DRV-048,"2026-09-02 10:52:00",9308,4.41,0,0,0,0,"Low Risk"
DEL-10943,DRV-048,"2026-09-02 10:54:00",8440,4.11,0,0,0,0,"Low Risk"
DEL-10025,DRV-049,"2026-09-02 08:13:00",3986,4.33,0,0,0,0,"Low Risk"
DEL-10030,DRV-049,"2026-09-02 08:28:00",4620,4.77,0,0,0,0,"Low Risk"
DEL-10032,DRV-049,"2026-09-02 08:42:00",7091,2.62,0,0,0,0,"Low Risk"
DEL-10044,DRV-049,"2026-09-02 08:51:00",5949,2.92,0,0,0,0,"Low Risk"
DEL-10206,DRV-049,"2026-09-02 09:05:00",19714,2.34,0,0,0,0,"Low Risk"
DEL-10249,DRV-049,"2026-09-02 09:22:00",22819,4.5,0,0,0,0,"Low Risk"
DEL-10276,DRV-049,"2026-09-02 09:29:00",15223,4.44,0,0,0,0,"Low Risk"
DEL-10308,DRV-049,"2026-09-02 09:41:00",5011,2.44,0,0,0,0,"Low Risk"
DEL-10399,DRV-049,"2026-09-02 09:47:00",10276,2.8,0,0,0,0,"Low Risk"
DEL-10410,DRV-049,"2026-09-02 09:55:00",8396,4.46,0,0,0,0,"Low Risk"
DEL-10625,DRV-049,"2026-09-02 10:09:00",5977,1.47,0,0,0,0,"Low Risk"
DEL-10655,DRV-049,"2026-09-02 10:21:00",2360,3.59,0,0,0,0,"Low Risk"
DEL-10748,DRV-049,"2026-09-02 10:31:00",788,2.8,0,0,0,0,"Low Risk"
DEL-10844,DRV-049,"2026-09-02 10:41:00",9683,4.02,0,0,0,0,"Low Risk"
DEL-10889,DRV-049,"2026-09-02 10:56:00",2336,1.31,0,0,0,0,"Low Risk"
DEL-10015,DRV-050,"2026-09-02 08:07:00",1551,1.94,0,0,0,0,"Low Risk"
DEL-10099,DRV-050,"2026-09-02 08:25:00",23290,2.89,0,0,0,0,"Low Risk"
DEL-10113,DRV-050,"2026-09-02 08:34:00",22921,4.16,0,0,0,0,"Low Risk"
DEL-10167,DRV-050,"2026-09-02 08:48:00",10926,3.86,0,0,0,0,"Low Risk"
DEL-10245,DRV-050,"2026-09-02 09:02:00",17227,3.1,0,0,0,0,"Low Risk"
DEL-10296,DRV-050,"2026-09-02 09:25:00",21987,1.57,0,0,0,0,"Low Risk"
DEL-10328,DRV-050,"2026-09-02 09:29:00",20754,3.03,0,0,0,0,"Low Risk"
DEL-10355,DRV-050,"2026-09-02 09:39:00",15953,3.8,0,0,0,0,"Low Risk"
DEL-10370,DRV-050,"2026-09-02 09:41:00",19313,4.81,0,0,0,0,"Low Risk"
DEL-10395,DRV-050,"2026-09-02 09:49:00",21521,2.52,0,0,0,0,"Low Risk"
DEL-10555,DRV-050,"2026-09-02 10:12:00",11224,1.06,0,0,0,0,"Low Risk"
DEL-10585,DRV-050,"2026-09-02 10:25:00",15956,4.1,0,0,0,0,"Low Risk"
DEL-10600,DRV-050,"2026-09-02 10:33:00",1561,4.71,0,0,0,0,"Low Risk"
DEL-10648,DRV-050,"2026-09-02 10:36:00",16035,3.44,0,0,0,0,"Low Risk"
DEL-10700,DRV-050,"2026-09-02 10:48:00",1444,2.94,0,0,0,0,"Low Risk"
DEL-10827,DRV-050,"2026-09-02 11:01:00",22443,3.38,0,0,0,0,"Low Risk"
DEL-10878,DRV-050,"2026-09-02 11:08:00",10098,4.14,0,0,0,0,"Low Risk"
DEL-10891,DRV-050,"2026-09-02 11:17:00",13109,3.98,0,0,0,0,"Low Risk"
DEL-10968,DRV-050,"2026-09-02 11:32:00",19008,1.33,0,0,0,0,"Low Risk"
